Movie_Name,Year,Genre,Director,RunTime,Rating,Metascore,Review_url,NumofVotes
Karen (Into Africa),2020,Biography,María Pérez,65 min,NA,0,https://imdb.com/title/tt13394564/reviews,NA
All That Remains,2016,Biography  History,Dominic Higgins,119 min,8.2,0,https://imdb.com/title/tt2629110/reviews,26
Gatica el mono,1993,Biography  Sport,Leonardo Favio,136 min,7.2,0,https://imdb.com/title/tt0106989/reviews,492
Het teken van het beest,1980,Biography  History,Pieter Verhoeff,98 min,6.5,0,https://imdb.com/title/tt0127925/reviews,126
Black Wall Street,2022,Biography  History,NA,NA,NA,0,https://imdb.com/title/tt4648106/reviews,NA
Cam,2021,Biography  Sport,Drew Tewell,NA,NA,0,https://imdb.com/title/tt8717934/reviews,NA
The Lenin Factor,2019,Biography  History,Vladimir Khotinenko,113 min,5.1,0,https://imdb.com/title/tt11244370/reviews,27
Barabbas,2019,Biography Crime ,Evgeniy Emelin,117 min,6.4,0,https://imdb.com/title/tt8553134/reviews,290
Raza,1942,Biography  History,José Luis Sáenz de Heredia,113 min,3.2,0,https://imdb.com/title/tt0035241/reviews,536
So This Is Love,1953,Biography Music Musical,Gordon Douglas,101 min,6.2,0,https://imdb.com/title/tt0046334/reviews,197
Rentun ruusu,2001,Biography  Music,Timo Koivusalo,102 min,6.6,0,https://imdb.com/title/tt0249110/reviews,1222
Rwanda Rising,2007,Biography,CB Hackworth,80 min,7.5,0,https://imdb.com/title/tt0976054/reviews,12
Shirdi Sai,2012,Biography  Musical,K. Raghavendra Rao,145 min,6.8,0,https://imdb.com/title/tt2397561/reviews,242
My Brother Jonathan,1948,Biography  Romance,Harold French,108 min,7.2,0,https://imdb.com/title/tt0040623/reviews,136
Masoch,1980,Biography ,Franco Brogi Taviani,110 min,5.7,0,https://imdb.com/title/tt0128331/reviews,42
Gour Hari Dastaan: The Freedom File,2015,Biography ,Ananth Narayan Mahadevan,114 min,7.4,0,https://imdb.com/title/tt4513812/reviews,525
Rossini! Rossini!,1991,Biography  Music,Mario Monicelli,155 min,5.8,0,https://imdb.com/title/tt0156026/reviews,91
Mi hija Hildegart,1977,Biography  History,Fernando Fernán Gómez,109 min,6.6,0,https://imdb.com/title/tt0076390/reviews,165
Chrisye,2017,Biography ,Rizal Mantovani,110 min,7.4,0,https://imdb.com/title/tt7746238/reviews,72
The Tulse Luper Suitcases Part 3: From Sark to the Finish,2004,Adventure Biography ,Peter Greenaway,124 min,6.9,0,https://imdb.com/title/tt0379561/reviews,397
She Walks by Night,1959,Biography ,Rudolf Jugert,101 min,6.5,0,https://imdb.com/title/tt0053432/reviews,43
Flight for Freedom,1943,Biography ,Lothar Mendes,102 min,6,0,https://imdb.com/title/tt0035888/reviews,224
King of the Roaring 20's: The Story of Arnold Rothstein,1961,Biography Crime ,Joseph M. Newman,106 min,5.7,0,https://imdb.com/title/tt0055048/reviews,243
Lamarca,1994,Action Biography ,Sergio Rezende,130 min,6.5,0,https://imdb.com/title/tt0110298/reviews,371
Korolyov,2007,Biography ,Yuriy Kara,130 min,5.1,0,https://imdb.com/title/tt1107828/reviews,82
Dixie,I,Biography,Simon Aboud,NA,NA,0,https://imdb.com/title/tt7955474/reviews,NA
Santiago Apostol,2017,Biography,Alan Coton,NA,6.5,0,https://imdb.com/title/tt4629588/reviews,20
Death Is My Trade,1977,Biography ,Theodor Kotulla,145 min,7.1,0,https://imdb.com/title/tt0075708/reviews,285
Seven,2017,Biography,Judyann Elder,NA,NA,0,https://imdb.com/title/tt14096980/reviews,NA
Prisoner of Rio,1988,Biography  Thriller,Lech Majewski,90 min,5.5,0,https://imdb.com/title/tt0098651/reviews,62
Zuzu Angel,2006,Biography  History,Sergio Rezende,108 min,6.9,0,https://imdb.com/title/tt0481254/reviews,921
Die Gebrüder Skladanowsky,1995,Biography ,Wim Wenders,79 min,6.8,0,https://imdb.com/title/tt0113151/reviews,526
Cielo sulla palude,1949,Biography ,Augusto Genina,111 min,6.9,0,https://imdb.com/title/tt0041248/reviews,111
Cavafy,1996,Biography ,Yannis Smaragdis,85 min,5.4,0,https://imdb.com/title/tt0115849/reviews,424
Billy the Kid,1930,Action Biography ,King Vidor,98 min,6.1,0,https://imdb.com/title/tt0020693/reviews,352
My Way Home,1978,Biography ,Bill Douglas,71 min,7.5,0,https://imdb.com/title/tt0077964/reviews,685
The Translator,II,Biography,NA,NA,NA,0,https://imdb.com/title/tt2017749/reviews,NA
Our God's Brother,1997,Biography ,Krzysztof Zanussi,123 min,6.5,0,https://imdb.com/title/tt0119846/reviews,63
Bouboulina,1959,Adventure Biography History,Kostas Andritsos,84 min,6.2,0,https://imdb.com/title/tt0231290/reviews,125
Robin Hood of El Dorado,1936,Biography  History,William A. Wellman,85 min,6,0,https://imdb.com/title/tt0028197/reviews,272
Pretty Boy Floyd,1960,Biography Crime ,Herbert J. Leder,96 min,5.6,0,https://imdb.com/title/tt0054204/reviews,125
Baba Vanga,2016,Biography ,Aleksandra Niemczyk,76 min,6.5,0,https://imdb.com/title/tt5693146/reviews,18
The Mystery of Dante,2014,Biography History Mystery,Louis Nero,90 min,6.1,0,https://imdb.com/title/tt2650486/reviews,65
Timelife,2019,Biography  Romance,Hamid Benamra,113 min,7.6,0,https://imdb.com/title/tt10224912/reviews,9
Wiretapper,1955,Action Biography Crime,Dick Ross,80 min,5.7,0,https://imdb.com/title/tt0049957/reviews,111
Che strano chiamarsi Federico,2013,Biography,Ettore Scola,90 min,7,0,https://imdb.com/title/tt2952634/reviews,638
Minha Fama de Mau,2019,Biography ,Lui Farias,116 min,6.4,0,https://imdb.com/title/tt8157400/reviews,345
Sally Pacholok,2015,Biography  Romance,Elissa Leonard,83 min,8.4,0,https://imdb.com/title/tt3520022/reviews,80
Simonal,2018,Biography  Music,Leonardo Domingues,105 min,6.8,0,https://imdb.com/title/tt6145054/reviews,348
Brigham,1977,Biography ,Tom McGowan,132 min,5.1,0,https://imdb.com/title/tt0075786/reviews,28
Hom rong,2004,Biography  Music,Ittisoontorn Vichailak,103 min,7.9,0,https://imdb.com/title/tt0415046/reviews,917
The Life and Loves of Beethoven,1936,Biography  Music,Abel Gance,116 min,6.9,0,https://imdb.com/title/tt0028438/reviews,246
The Fly Room,2014,Biography ,Alexis Gambis,83 min,6.2,0,https://imdb.com/title/tt2903538/reviews,51
Guilty of Treason,1950,Biography  History,Felix E. Feist,86 min,5.6,0,https://imdb.com/title/tt0041437/reviews,138
Métamorphoses,2014,Biography  Fantasy,Shanti Masud,49 min,5.2,0,https://imdb.com/title/tt3520500/reviews,18
Simón Bolívar,1969,Biography  History,Alessandro Blasetti,106 min,7.6,0,https://imdb.com/title/tt0063606/reviews,58
Shaheed-E-Mohabbat Boota Singh,1999,Biography  Musical,Shamim Ara,121 min,7.7,0,https://imdb.com/title/tt0308875/reviews,186
Shabnam Mausi,2005,Action Biography ,Yogesh Bharadwaj,150 min,6.2,0,https://imdb.com/title/tt0459133/reviews,54
Goodnite Charlie,2005,Action Biography,Kenya Cagle,119 min,7.7,0,https://imdb.com/title/tt0447988/reviews,81
Jan Palach,2018,Biography,Robert Sedlácek,124 min,6.6,0,https://imdb.com/title/tt8443592/reviews,275
Pearl,2010,Biography,King Hollis,106 min,7,0,https://imdb.com/title/tt1328874/reviews,28
Näsimi,1973,Biography ,Hasan Seyidbayli,96 min,8.3,0,https://imdb.com/title/tt1710431/reviews,408
Bombal,2011,Biography ,Marcelo Ferrari,81 min,5.2,0,https://imdb.com/title/tt2122301/reviews,109
Rise,X,Biography Family Sport,Kevin Rodney Sullivan,NA,NA,0,https://imdb.com/title/tt5491052/reviews,NA
Lola la película,2007,Biography Music,Miguel Hermoso,100 min,5.6,0,https://imdb.com/title/tt0496532/reviews,147
To monon tis zois tou taxeidion,2001,Biography ,Lakis Papastathis,85 min,6.9,0,https://imdb.com/title/tt0311539/reviews,148
Puerta de Hierro el exilio de Perón,2012,Biography  History,Dieguillo Fernández,100 min,6.3,0,https://imdb.com/title/tt2512204/reviews,108
Silver Dollar,1932,Biography ,Alfred E. Green,83 min,6.4,0,https://imdb.com/title/tt0023472/reviews,332
Tatsumi,2011,Animation Biography ,Eric Khoo,96 min,7.1,78,https://imdb.com/title/tt1922736/reviews,708
Tennessee Johnson,1942,Biography ,William Dieterle,103 min,6.6,0,https://imdb.com/title/tt0036419/reviews,500
A Man Called Ahok,2018,Biography ,Putrama Tuta,102 min,8.8,0,https://imdb.com/title/tt9231140/reviews,4220
Umakant Pandey Purush Ya,2019,Biography Comedy ,Ajeet Kumar,120 min,7,0,https://imdb.com/title/tt9085028/reviews,49
Hip hip hurra!,1987,Biography ,Kjell Grede,110 min,5.5,0,https://imdb.com/title/tt0093194/reviews,233
Amorosa,1986,Biography ,Mai Zetterling,117 min,5.9,0,https://imdb.com/title/tt0090637/reviews,168
El mural,2010,Biography ,Héctor Olivera,110 min,6.5,0,https://imdb.com/title/tt1576385/reviews,166
Una vita scellerata,1990,Biography  History,Giacomo Battiato,118 min,7.3,0,https://imdb.com/title/tt0100878/reviews,86
Captain,2018,Biography Sport,Prajesh Sen,145 min,7,0,https://imdb.com/title/tt6747224/reviews,621
Die Braut,1999,Biography ,Egon Günther,112 min,4.8,0,https://imdb.com/title/tt0177572/reviews,122
Peter the First,1937,Biography  War,Vladimir Petrov,96 min,7,0,https://imdb.com/title/tt0029405/reviews,172
The Great Indian Escape,2019,Adventure Biography ,Taranjiet Singh Namdhari,117 min,7.1,0,https://imdb.com/title/tt5973036/reviews,39
Wu Qingyuan,2006,Biography  Romance,Zhuangzhuang Tian,104 min,6.3,68,https://imdb.com/title/tt0439885/reviews,521
Cypher,2019,Biography Family,Sagar Pathak,130 min,8.3,0,https://imdb.com/title/tt10179154/reviews,29
A Man Who Fell from the Sky,2001,Biography,Mark Morris,60 min,NA,0,https://imdb.com/title/tt6101766/reviews,NA
Home by Christmas,2010,Biography Romance War,Gaylene Preston,95 min,7,0,https://imdb.com/title/tt1601195/reviews,73
The Regeneration,1915,Biography Crime ,Raoul Walsh,72 min,6.8,0,https://imdb.com/title/tt0005960/reviews,1149
Winstanley,1975,Biography  War,Kevin Brownlow,95 min,7.1,0,https://imdb.com/title/tt0073911/reviews,302
Lady with Red Hair,1940,Biography ,Curtis Bernhardt,78 min,6.3,0,https://imdb.com/title/tt0032687/reviews,340
Ganes,2007,Biography  Music,Jukka-Pekka Siili,107 min,6.2,0,https://imdb.com/title/tt0909388/reviews,1916
72 Miles Ek Pravas,2013,Biography ,Rajiv Patil,92 min,7.2,0,https://imdb.com/title/tt3645938/reviews,800
Heroji Halijarda,2022,Biography  War,Rados Bajic,NA,NA,0,https://imdb.com/title/tt12769908/reviews,NA
Summerspell,1983,Biography ,Lina Shanklin,100 min,4.8,0,https://imdb.com/title/tt0086387/reviews,77
Augustine: Son of Her Tears,2019,Biography  Family,Samir Seif,99 min,NA,0,https://imdb.com/title/tt12971100/reviews,NA
Bodo,2017,Biography Musical,Michal Kwiecinski,106 min,6.2,0,https://imdb.com/title/tt6467658/reviews,47
Vivekananda,1998,Biography ,G.V. Iyer,240 min,6.8,0,https://imdb.com/title/tt0454314/reviews,138
Yo niña,2018,Biography ,Natural Arpajou,85 min,5.8,0,https://imdb.com/title/tt6687432/reviews,29
Shaheed-E-Azam,2002,Biography  History,Sukumar Nair,173 min,7.3,0,https://imdb.com/title/tt4063584/reviews,21
Mosca addio,1987,Biography ,Mauro Bolognini,101 min,6.8,0,https://imdb.com/title/tt0093571/reviews,84
Maradona the Hand of God,2007,Biography  Sport,Marco Risi,110 min,5.7,0,https://imdb.com/title/tt0465737/reviews,654
A Scandalous Journey,2002,Biography  Romance,Michele Placido,96 min,5.8,0,https://imdb.com/title/tt0296145/reviews,356
Carnera: The Walking Mountain,2008,Biography  Sport,Renzo Martinelli,125 min,5.6,0,https://imdb.com/title/tt0928124/reviews,410
A Man Like Eva,1984,Biography ,Radu Gabrea,92 min,5.7,0,https://imdb.com/title/tt0087676/reviews,100
Guy de Maupassant,1982,Biography  Romance,Michel Drach,131 min,5.7,0,https://imdb.com/title/tt0163653/reviews,120
The Great Dan Patch,1949,Adventure Biography ,Joseph M. Newman,94 min,5.9,0,https://imdb.com/title/tt0041426/reviews,201
Hughes and Harlow: Angels in Hell,1977,Biography ,Larry Buchanan,95 min,3.7,0,https://imdb.com/title/tt0076166/reviews,37
Tath Kana,2021,Biography,Girish Mohite,NA,NA,0,https://imdb.com/title/tt13653736/reviews,NA
Bezerra de Menezes: O Diário de um Espírito,2008,Biography  Family,Glauber Filho,75 min,5.4,0,https://imdb.com/title/tt1290389/reviews,222
Nan hai shi san lang,1997,Biography ,Clifton Ko,110 min,8,0,https://imdb.com/title/tt0134836/reviews,260
Ng goh siu hai dik hau jeung,2015,Biography ,Adrian Kwan,112 min,7.3,0,https://imdb.com/title/tt4319698/reviews,701
Víctor Erice: Abbas Kiarostami: Correspondencias,2016,Biography,Víctor Erice,96 min,7.4,0,https://imdb.com/title/tt5992200/reviews,35
Guerrero,2001,Action Biography ,Benjamín Escamilla Espinosa,85 min,NA,0,https://imdb.com/title/tt13726924/reviews,NA
Manhunt in the Jungle,1958,Action Adventure Biography,Tom McGowan,79 min,6.3,0,https://imdb.com/title/tt0051903/reviews,71
Lombardi,I,Biography  Sport,NA,NA,NA,0,https://imdb.com/title/tt1080037/reviews,NA
Dvadtsat shest dney iz zhizni Dostoevskogo,1981,Biography Romance,Aleksandr Zarkhi,87 min,7,0,https://imdb.com/title/tt0132932/reviews,107
Hans Westmar,1933,Biography,Franz Wenzler,95 min,6,0,https://imdb.com/title/tt0024087/reviews,1339
Mavi Gözlü Dev,2007,Biography ,Biket Ilhan,118 min,6.7,0,https://imdb.com/title/tt0929775/reviews,1429
Flight Nurse,1953,Biography  War,Allan Dwan,90 min,5.4,0,https://imdb.com/title/tt0046987/reviews,102
I Was an American Spy,1951,Biography  War,Lesley Selander,85 min,6.6,0,https://imdb.com/title/tt0043666/reviews,229
The Road to Destiny,2011,Biography,Russell W. Johnson,NA,NA,0,https://imdb.com/title/tt4298396/reviews,NA
The Earned Life,2021,Biography,Kasia Wezowski,NA,9.6,0,https://imdb.com/title/tt11396172/reviews,64
Dalí,1991,Biography ,Antoni Ribas,106 min,6.1,0,https://imdb.com/title/tt0101650/reviews,113
Merhaba Güzel Vatanim,2019,Biography ,Cengiz Özkarabekir,99 min,5.1,0,https://imdb.com/title/tt10579092/reviews,161
27 Guns,2018,Action Adventure Biography,Natasha Museveni Karugire,NA,7.5,0,https://imdb.com/title/tt8509342/reviews,14
Sextrospective,1999,Biography,Ernest G. Sauer,85 min,5.8,0,https://imdb.com/title/tt0191430/reviews,38
Aleister Crowley: Legend of the Beast,2013,Biography ,Dom Lenoir,80 min,4.4,0,https://imdb.com/title/tt2778268/reviews,43
Iran The Blade Barkley 5th King,2018,Biography,Carl June,NA,3,0,https://imdb.com/title/tt9643920/reviews,6
Raj Kapoor,1987,Biography,Siddharth Kak,75 min,8.3,0,https://imdb.com/title/tt0483785/reviews,97
Laleh (Drive),2021,Action Biography ,Essy Niknejad,135 min,6.2,0,https://imdb.com/title/tt3516462/reviews,11
Operation Autumn,2012,Biography History Thriller,Bruno de Almeida,92 min,6.1,0,https://imdb.com/title/tt1884380/reviews,155
Fury to Freedom,1985,Biography ,Erik Jacobson,78 min,6.1,0,https://imdb.com/title/tt0205958/reviews,88
Jacinta,2017,Biography ,Jorge Paixão da Costa,84 min,6,0,https://imdb.com/title/tt6006538/reviews,82
Pablo,2012,Animation Biography,Richard Goldgewicht,90 min,6.6,0,https://imdb.com/title/tt1049406/reviews,156
Napló szerelmeimnek,1987,Biography ,Márta Mészáros,141 min,6.7,0,https://imdb.com/title/tt0093599/reviews,124
717,2019,Biography Musical,Oleg Lubske,62 min,NA,0,https://imdb.com/title/tt11551710/reviews,NA
Piaf: The Early Years,1974,Biography  Music,Guy Casaril,104 min,6.9,0,https://imdb.com/title/tt0071995/reviews,62
The Secret Diary of Sigmund Freud,1984,Biography Comedy,Danford B. Greene,90 min,4.8,0,https://imdb.com/title/tt0088073/reviews,183
Wills & Burke,1985,Biography Comedy,Bob Weis,100 min,5.3,0,https://imdb.com/title/tt0090326/reviews,188
Toofan Singh,2017,Action Biography History,Baghal Singh,142 min,7.1,0,https://imdb.com/title/tt7236640/reviews,128
Headin' Home,1920,Biography Comedy ,Lawrence C. Windom,71 min,5.1,0,https://imdb.com/title/tt0011267/reviews,261
Bismarck,1940,Biography ,Wolfgang Liebeneiner,118 min,6.6,0,https://imdb.com/title/tt0032255/reviews,160
Francisco - El Padre Jorge,2015,Biography  History,Beda Docampo Feijóo,104 min,6.1,0,https://imdb.com/title/tt3165636/reviews,514
El Inca,2016,Biography  Romance,Ignacio Castillo Cottin,128 min,7.2,0,https://imdb.com/title/tt4581310/reviews,92
Beduin,2011,Action Biography ,Igor Voloshin,90 min,6.4,0,https://imdb.com/title/tt2117825/reviews,218
Casta diva,1954,Biography  Music,Carmine Gallone,98 min,6.3,0,https://imdb.com/title/tt0046837/reviews,44
Getúlio,2014,Biography  History,João Jardim,101 min,6.6,0,https://imdb.com/title/tt3046062/reviews,1013
Popieluszko. Wolnosc jest w nas,2009,Biography  History,Rafal Wieczynski,180 min,6.3,0,https://imdb.com/title/tt1387528/reviews,546
Pilecki,2015,Biography  War,Miroslaw Krzyszkowski,80 min,4.4,0,https://imdb.com/title/tt5145444/reviews,93
Hoffmaniada,2018,Animation Biography Fantasy,Stanislav Sokolov,78 min,6.1,0,https://imdb.com/title/tt1849772/reviews,75
The Waiting Room,2015,Biography  History,Igor Drljaca,92 min,6.6,0,https://imdb.com/title/tt4529128/reviews,58
Enchanted Desna,1964,Biography  Fantasy,Yuliya Solntseva,81 min,7.2,0,https://imdb.com/title/tt0175345/reviews,140
King of the Sands,2013,Biography  History,Najdat Esmail Anzur,92 min,7.3,0,https://imdb.com/title/tt3223362/reviews,579
Casanovagen,2018,Biography ,Luise Donschen,67 min,5.6,0,https://imdb.com/title/tt7960908/reviews,48
Kun en pige,1995,Biography,Peter Schrøder,170 min,6.5,0,https://imdb.com/title/tt0113581/reviews,332
La vida de Pedro Infante,1966,Biography  Musical,Miguel Zacarías,115 min,6.1,0,https://imdb.com/title/tt0272344/reviews,37
Naan Petta Makan,2019,Biography ,Saji S. Palamel,132 min,6.5,0,https://imdb.com/title/tt10530662/reviews,26
Ekk Albela,2016,Biography,Shekhar Sartandel,99 min,6.2,0,https://imdb.com/title/tt5760484/reviews,46
Nawab Sirajuddaula,1967,Biography  History,Khan Ataur Rahman,131 min,7.6,0,https://imdb.com/title/tt0249836/reviews,183
Luka,2013,Biography  History,Aleksandr Parkhomenko,110 min,7.3,0,https://imdb.com/title/tt7327350/reviews,46
Raising Jeffrey Dahmer,2006,Biography Crime ,Rich Ambler,100 min,4,0,https://imdb.com/title/tt0482602/reviews,405
El Principe Rojo,2023,Biography,Rodrigo Ortuzar Lynch,120 min,NA,0,https://imdb.com/title/tt10284138/reviews,NA
Dada Thakur,1962,Biography ,Sudhir Mukherjee,153 min,8.1,0,https://imdb.com/title/tt0055882/reviews,17
Falks Grav,2014,Biography,John Thornblad,58 min,5.3,0,https://imdb.com/title/tt3757386/reviews,7
The Least Among You,2009,Biography ,Mark Young,98 min,4.4,0,https://imdb.com/title/tt1153043/reviews,136
¡Asu Mare! 2,2015,Biography Comedy,Ricardo Maldonado,100 min,5.7,0,https://imdb.com/title/tt4528386/reviews,368
Zina,1985,Biography ,Ken McMullen,92 min,6.8,0,https://imdb.com/title/tt0090372/reviews,72
Wesley,2009,Biography ,John Jackman,110 min,6.6,0,https://imdb.com/title/tt1053946/reviews,104
Me Too,2018,Biography ,Anthony Penney,60 min,5.3,0,https://imdb.com/title/tt7831092/reviews,6
Pequeno Segredo,2016,Biography ,David Schurmann,107 min,7.5,0,https://imdb.com/title/tt1352393/reviews,886
Nainsukh,2010,Biography History,Amit Dutta,90 min,7.3,0,https://imdb.com/title/tt1783352/reviews,218
Shaheed Uddham Singh: Alais Ram Mohammad Singh Azad,2000,Biography  Musical,Chitraarth,165 min,7,0,https://imdb.com/title/tt0237727/reviews,171
The Immortal President,2021,Biography ,Prince Jagadeesh Daneti,NA,NA,0,https://imdb.com/title/tt12623080/reviews,NA
43: The Richard Petty Story,1972,Biography  Sport,Edward J. Lakso,83 min,6.4,0,https://imdb.com/title/tt0071085/reviews,89
Amália,2008,Biography  Music,Carlos Coelho da Silva,127 min,6.4,0,https://imdb.com/title/tt1234918/reviews,729
The Empress Dowager,1989,Biography  History,Han Hsiang Li,NA,6.4,0,https://imdb.com/title/tt0351998/reviews,93
